Dataset,Run_ID,Family,Variant_ID,Variant_Label,Model,Users,Items,Interactions,Density,Avg_User_Degree,Avg_Item_Degree,Precision@10_mean,Precision@10_sd,Precision@10_mean±sd,Recall@10_mean,Recall@10_sd,Recall@10_mean±sd,NDCG@10_mean,NDCG@10_sd,NDCG@10_mean±sd,MRR@10_mean,MRR@10_sd,MRR@10_mean±sd,Coverage@10_mean,Coverage@10_sd,Coverage@10_mean±sd,RecGini_mean,RecGini_sd,RecGini_mean±sd,LTShare@10_mean,LTShare@10_sd,LTShare@10_mean±sd,ILS_mean,ILS_sd,ILS_mean±sd,Diversity_mean,Diversity_sd,Diversity_mean±sd
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,sparse,Fixed-users HD10,LightGCN,20000,8705,58495,0.00033599,2.92475,6.719701321079839,0.00566978863889188,0.000292917075209281,0.0057 ± 0.0003,0.05669788638891879,0.0029291707520927995,0.0567 ± 0.0029,0.028144336198992616,0.0017029356187816438,0.0281 ± 0.0017,0.019614028312488856,0.0013375806554731657,0.0196 ± 0.0013,0.29445475159760875,0.003792808289295218,0.2945 ± 0.0038,0.8861892061325335,0.0016058906270702562,0.8862 ± 0.0016,0.007392256073491945,0.0010599613055641665,0.0074 ± 0.0011,0.011963268939687416,0.000282667213803076,0.0120 ± 0.0003,0.9880367310603125,0.0002826672138031271,0.9880 ± 0.0003
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,sparse,Fixed-users HD10,NeuMF,20000,8705,58495,0.00033599,2.92475,6.719701321079839,0.0037750744608318083,0.0003194144875512061,0.0038 ± 0.0003,0.037750744608318086,0.003194144875512063,0.0378 ± 0.0032,0.01825962126890925,0.0017533783216499485,0.0183 ± 0.0018,0.012484684906366464,0.0013882858479371389,0.0125 ± 0.0014,0.7171304885590599,0.07078429312173157,0.7171 ± 0.0708,0.7608934265661206,0.0334357395693784,0.7609 ± 0.0334,0.09546775756270857,0.03068725262589528,0.0955 ± 0.0307,0.014692219847184903,0.0011161615614911713,0.0147 ± 0.0011,0.9853077801528151,0.0011161615614911605,0.9853 ± 0.0011
Steam,steam_chrono_loo_all_20260429_113457,Fixed-users item filtering,sparse,Fixed-users HD10,MultiVAE,20000,8705,58495,0.00033599,2.92475,6.719701321079839,0.003243980335163455,5.087539698840132e-05,0.0032 ± 0.0001,0.03243980335163455,0.0005087539698840125,0.0324 ± 0.0005,0.014150539689176858,0.00012324387916261325,0.0142 ± 0.0001,0.008751888932748012,0.00010646882473011868,0.0088 ± 0.0001,0.05343228200371058,0.003846211949404135,0.0534 ± 0.0038,0.9885231126674063,0.00024129802265906964,0.9885 ± 0.0002,0.008960419133742419,0.002215280307983699,0.0090 ± 0.0022,0.011312373429329966,0.0003255520016496085,0.0113 ± 0.0003,0.98868762657067,0.0003255520016496552,0.9887 ± 0.0003
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,BPR,503956,5000,1684020,0.00066832,3.3416012509028565,336.804,0.028237362662827642,0.00039471853096577635,0.0282 ± 0.0004,0.2823736266282764,0.003947185309657805,0.2824 ± 0.0039,0.15530384450132786,0.0013311372366060397,0.1553 ± 0.0013,0.11672689963691248,0.0009887037803161939,0.1167 ± 0.0010,0.5710109456795159,0.014387748524277265,0.5710 ± 0.0144,0.9848078382380822,0.0011949871683920336,0.9848 ± 0.0012,0.012059118589604326,0.0002767413789773226,0.0121 ± 0.0003,0.05181198842823328,0.0006294077814249896,0.0518 ± 0.0006,0.9481880115717667,0.0006294077814250071,0.9482 ± 0.0006
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,ItemKNN,503956,5000,1684020,0.00066832,3.3416012509028565,336.804,0.022458073480154602,2.629785538283595e-05,0.0225 ± 0.0000,0.22458073480154606,0.0002629785538283218,0.2246 ± 0.0003,0.13485812862680854,0.0001589371574893334,0.1349 ± 0.0002,0.10723763260253742,0.000145456016999979,0.1072 ± 0.0001,0.9814399347338364,0.0007353765603638299,0.9814 ± 0.0007,0.8930035204604848,0.00030227190451908854,0.8930 ± 0.0003,0.34709017544977644,0.0019733164639215896,0.3471 ± 0.0020,0.023786586290857198,6.404545436220556e-05,0.0238 ± 0.0001,0.9762134137091428,6.404545436232951e-05,0.9762 ± 0.0001
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,LightGCN,503956,5000,1684020,0.00066832,3.3416012509028565,336.804,0.0222135966576581,0.00019904847299574498,0.0222 ± 0.0002,0.222135966576581,0.0019904847299574576,0.2221 ± 0.0020,0.11920978227281957,0.0010440531847361679,0.1192 ± 0.0010,0.08807709766549894,0.0008338358864650667,0.0881 ± 0.0008,0.44516962403970356,0.01090803267951233,0.4452 ± 0.0109,0.9297176704969375,0.0008819407662581635,0.9297 ± 0.0009,0.07088814026712859,0.0025177528268910156,0.0709 ± 0.0025,0.029479964499526657,0.00019934985313549325,0.0295 ± 0.0002,0.9705200355004734,0.00019934985313545156,0.9705 ± 0.0002
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,NeuMF,503956,5000,1684020,0.00066832,3.3416012509028565,336.804,0.022814167682906224,0.00022158335720194505,0.0228 ± 0.0002,0.22814167682906225,0.0022158335720194513,0.2281 ± 0.0022,0.11824893585446038,0.001515578474222742,0.1182 ± 0.0015,0.0851245326612259,0.001283513990008653,0.0851 ± 0.0013,0.8566863824869128,0.012875687648280764,0.8567 ± 0.0129,0.8801362444658234,0.0010674678894890203,0.8801 ± 0.0011,0.17468815204681754,0.002061931689963668,0.1747 ± 0.0021,0.02784246046797211,0.0004509898667759517,0.0278 ± 0.0005,0.9721575395320278,0.0004509898667759596,0.9722 ± 0.0005
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,raw_aligned_fixitems,Fixed-items raw,MultiVAE,503956,5000,1684020,0.00066832,3.3416012509028565,336.804,0.028849037493204957,0.00041797263155348016,0.0288 ± 0.0004,0.28849037493204954,0.004179726315534845,0.2885 ± 0.0042,0.1542946054214064,0.0028827027301581553,0.1543 ± 0.0029,0.11364725928433288,0.0025505844791567744,0.1136 ± 0.0026,0.2880549323543409,0.009636462348291675,0.2881 ± 0.0096,0.9572391273638746,0.001388312715006963,0.9572 ± 0.0014,0.01423160220183628,0.0018982977728345782,0.0142 ± 0.0019,0.03902435793770456,0.00047635708045454895,0.0390 ± 0.0005,0.9609756420622956,0.00047635708045472595,0.9610 ± 0.0005
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,BPR,324925,5000,1406957,0.00086602,4.330097714857275,281.3914,0.026595112797599907,0.00011603604707576719,0.0266 ± 0.0001,0.26595112797599907,0.0011603604707576326,0.2660 ± 0.0012,0.14465553402293216,0.0010207575142212849,0.1447 ± 0.0010,0.10788393977730508,0.0015935576343387998,0.1079 ± 0.0016,0.4751350981599289,0.013463455423711114,0.4751 ± 0.0135,0.9862913613168963,0.0001761593863583583,0.9863 ± 0.0002,0.010334073589257588,0.0001365613524623399,0.0103 ± 0.0001,0.06276787678699342,4.238518538254913e-05,0.0628 ± 0.0000,0.9372321232130064,4.238518538250473e-05,0.9372 ± 0.0000
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,ItemKNN,324925,5000,1406957,0.00086602,4.330097714857275,281.3914,0.022934061735074132,5.945844154878512e-06,0.0229 ± 0.0000,0.22934061735074132,5.945844154879588e-05,0.2293 ± 0.0001,0.1356327909229756,0.00010238336203466182,0.1356 ± 0.0001,0.10685436330934452,0.00013021798649229084,0.1069 ± 0.0001,0.9854983240987756,0.0008543673299675742,0.9855 ± 0.0009,0.8870911737331171,0.0002353928964348842,0.8871 ± 0.0002,0.307725144362516,0.0018444199257074063,0.3077 ± 0.0018,0.030331007721772274,8.518206507173978e-05,0.0303 ± 0.0001,0.9696689922782277,8.518206507175187e-05,0.9697 ± 0.0001
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,LightGCN,324925,5000,1406957,0.00086602,4.330097714857275,281.3914,0.02360533640028803,0.00045160032033837044,0.0236 ± 0.0005,0.23605336400288032,0.004516003203383648,0.2361 ± 0.0045,0.1267559206203784,0.002507818215145849,0.1268 ± 0.0025,0.09369066139958192,0.0019398661687935134,0.0937 ± 0.0019,0.3687666735070798,0.016432375308161377,0.3688 ± 0.0164,0.939879139826885,0.0022044968127890533,0.9399 ± 0.0022,0.06373830502831764,0.007814558006643756,0.0637 ± 0.0078,0.038250036839951096,0.0006875641849575269,0.0383 ± 0.0007,0.9617499631600489,0.0006875641849573239,0.9617 ± 0.0007
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,NeuMF,324925,5000,1406957,0.00086602,4.330097714857275,281.3914,0.023883657494807493,0.0006808003383210386,0.0239 ± 0.0007,0.2388365749480749,0.00680800338321041,0.2388 ± 0.0068,0.12383202890392629,0.004461430422370312,0.1238 ± 0.0045,0.08912845519071615,0.003748174341363513,0.0891 ± 0.0037,0.8316574321088993,0.038285359204729426,0.8317 ± 0.0383,0.8886917900415505,0.007955943049166829,0.8887 ± 0.0080,0.15067524707775462,0.012751665632743495,0.1507 ± 0.0128,0.03500895530355206,0.0013046408670948507,0.0350 ± 0.0013,0.9649910446964478,0.0013046408670950127,0.9650 ± 0.0013
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_dense,Fixed-items tail-user drop,MultiVAE,324925,5000,1406957,0.00086602,4.330097714857275,281.3914,0.02923216418296302,5.6101061222967455e-05,0.0292 ± 0.0001,0.29232164182963016,0.000561010612229705,0.2923 ± 0.0006,0.1571700042358096,0.000259953550573603,0.1572 ± 0.0003,0.11621996442263692,0.00016684869024132383,0.1162 ± 0.0002,0.24817018947944458,0.01229620157912443,0.2482 ± 0.0123,0.9646271635670115,0.0018321842209156438,0.9646 ± 0.0018,0.00919090153587341,0.001601896256991878,0.0092 ± 0.0016,0.049544700186941036,0.0008546146647786352,0.0495 ± 0.0009,0.950455299813059,0.0008546146647784674,0.9505 ± 0.0009
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,BPR,446639,5000,995225,0.00044565,2.2282536903405212,199.045,0.025459436217840626,0.0015484761896534906,0.0255 ± 0.0015,0.25459436217840625,0.015484761896534914,0.2546 ± 0.0155,0.13723308091535477,0.011755543267682272,0.1372 ± 0.0118,0.10179153271381826,0.010496297524917726,0.1018 ± 0.0105,0.5669534050179211,0.003600679098171902,0.5670 ± 0.0036,0.97656787302379,0.004103178423230607,0.9766 ± 0.0041,0.02008863639261008,0.0019603230223212958,0.0201 ± 0.0020,0.007531411216927494,0.0007920876614645788,0.0075 ± 0.0008,0.9924685887830726,0.0007920876614646066,0.9925 ± 0.0008
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,ItemKNN,446639,5000,995225,0.00044565,2.2282536903405212,199.045,0.016762221982706167,2.2454611365069608e-05,0.0168 ± 0.0000,0.16762221982706169,0.00022454611365069443,0.1676 ± 0.0002,0.10210010053499818,4.027145227995729e-05,0.1021 ± 0.0000,0.08177513423430739,7.487679902869733e-05,0.0818 ± 0.0001,0.9108960573476702,0.0010824135391068485,0.9109 ± 0.0011,0.6344611153350422,0.0004105385937030197,0.6345 ± 0.0004,0.6404342117005137,0.005444624323722979,0.6404 ± 0.0054,0.0021397841303375537,4.455109214644747e-06,0.0021 ± 0.0000,0.9978602158696624,4.455109214812035e-06,0.9979 ± 0.0000
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,LightGCN,446639,5000,995225,0.00044565,2.2282536903405212,199.045,0.015990478077906847,0.0004189829222899668,0.0160 ± 0.0004,0.15990478077906847,0.0041898292228996796,0.1599 ± 0.0042,0.08579143543850613,0.0022723215009072947,0.0858 ± 0.0023,0.06337742047574915,0.0017076944932632484,0.0634 ± 0.0017,0.42709677419354836,0.001760290918682251,0.4271 ± 0.0018,0.9117841808319774,0.0011840808779312645,0.9118 ± 0.0012,0.13971995164866244,0.005369393247280899,0.1397 ± 0.0054,0.003221709726171447,2.884695814715757e-05,0.0032 ± 0.0000,0.9967782902738286,2.8846958147269934e-05,0.9968 ± 0.0000
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,NeuMF,446639,5000,995225,0.00044565,2.2282536903405212,199.045,0.01570862176667814,0.00023175006121697232,0.0157 ± 0.0002,0.1570862176667814,0.002317500612169687,0.1571 ± 0.0023,0.07878187263984912,0.0011973395932450566,0.0788 ± 0.0012,0.055248664113925906,0.0009116382640840791,0.0552 ± 0.0009,0.8034408602150537,0.034486471028647034,0.8034 ± 0.0345,0.8707400647538245,0.005902954441884336,0.8707 ± 0.0059,0.23715960229518185,0.012091399014497727,0.2372 ± 0.0121,0.003188846884537105,9.444271902570833e-05,0.0032 ± 0.0001,0.996811153115463,9.444271902554653e-05,0.9968 ± 0.0001
Steam,steam_chrono_loo_all_20260429_113457,Fixed-items user filtering,user_sparse,Fixed-items head-user drop,MultiVAE,446639,5000,995225,0.00044565,2.2282536903405212,199.045,0.022682711151751578,0.00038322671247080476,0.0227 ± 0.0004,0.22682711151751578,0.003832267124708047,0.2268 ± 0.0038,0.11706493211547507,0.002159291191005076,0.1171 ± 0.0022,0.08401828118239178,0.0016489683003629296,0.0840 ± 0.0016,0.32265232974910396,0.017430413764642223,0.3227 ± 0.0174,0.95229562457132,0.000717952236114012,0.9523 ± 0.0007,0.03839724355653526,0.002321240911389904,0.0384 ± 0.0023,0.005585246493292079,4.9088313225334404e-05,0.0056 ± 0.0000,0.9944147535067079,4.908831322543773e-05,0.9944 ± 0.0000
Steam,steam_chrono_loo_all_20260429_113457,k-core filtering,kcore5_plain,KC5,BPR,281205,11961,3484678,0.00103603,12.39194893405167,291.33667753532313,0.026950745585644535,0.00014055901732239832,0.0270 ± 0.0001,0.2695074558564454,0.0014055901732240156,0.2695 ± 0.0014,0.14846414835611438,0.000978990327585533,0.1485 ± 0.0010,0.1117528708021513,0.0009194856010505227,0.1118 ± 0.0009,0.48511207761793235,0.011132608318484345,0.4851 ± 0.0111,0.9711588330844766,0.000946802547727485,0.9712 ± 0.0009,0.02085031618332231,0.0005515073492342872,0.0209 ± 0.0006,0.05898879696151372,0.0002801447058294743,0.0590 ± 0.0003,0.9410112030384864,0.00028014470582943675,0.9410 ± 0.0003
Steam,steam_chrono_loo_all_20260429_113457,k-core filtering,kcore5_plain,KC5,ItemKNN,281205,11961,3484678,0.00103603,12.39194893405167,291.33667753532313,0.02761441046688908,4.61433752849995e-05,0.0276 ± 0.0000,0.2761441046688908,0.0004614337528499949,0.2761 ± 0.0005,0.1606856969052174,0.0001923502502477488,0.1607 ± 0.0002,0.1252975360128252,0.00014639767169130806,0.1253 ± 0.0001,0.9882625181220028,0.0011231870792062077,0.9883 ± 0.0011,0.897505178119395,0.00035510671127006455,0.8975 ± 0.0004,0.17261155331725742,0.002291349298563514,0.1726 ± 0.0023,0.03682576329836033,1.545428276755952e-05,0.0368 ± 0.0000,0.9631742367016396,1.545428276753536e-05,0.9632 ± 0.0000
Steam,steam_chrono_loo_all_20260429_113457,k-core filtering,kcore5_plain,KC5,LightGCN,281205,11961,3484678,0.00103603,12.39194893405167,291.33667753532313,0.029143874674273085,0.0002443052994115507,0.0291 ± 0.0002,0.29143874674273085,0.0024430529941155267,0.2914 ± 0.0024,0.16003193401972096,0.0009834992934748305,0.1600 ± 0.0010,0.12016076373493345,0.0005364627655610275,0.1202 ± 0.0005,0.46902531504405043,0.00047559724850093654,0.4690 ± 0.0005,0.9485687974635555,0.0006220711077608004,0.9486 ± 0.0006,0.02936936424271308,0.0006927641768395194,0.0294 ± 0.0007,0.049726427950332795,0.00018071335037298726,0.0497 ± 0.0002,0.9502735720496672,0.0001807133503730309,0.9503 ± 0.0002
